Statistical profiling result from isolate-0x4ea6bf0-409463-v8-409463.log, (26432 ticks, 89 unaccounted, 0 excluded).

 [Shared libraries]:
   ticks  total  nonlib   name
     21  100.0%            LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
     20   19.0%        LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
     18   90.0%          LazyCompile: *MergeMapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:36:48
     18  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
      2   10.0%          LazyCompile: ~MergeMapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:36:48
      2  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
     17   16.2%        LazyCompile: *SimpleInnerSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:26:54
     17  100.0%          LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
     17  100.0%            LazyCompile: *SimpleInnerSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:26:54
      2    1.9%        LazyCompile: *Subject.next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subject.js:51:39
      2  100.0%          LazyCompile: ~stream$.subscribe.type /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:55:62
      2  100.0%            LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
    101   25.4%      LazyCompile: *CatchOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/catchError.js:29:45
    101  100.0%        LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
    101  100.0%          LazyCompile: *MergeMapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:55:51
     57   56.4%            LazyCompile: *resolve /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:72:21
     44   43.6%            LazyCompile: *SimpleInnerSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:26:54
     87   21.9%      LazyCompile: *MapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:31:43
     87  100.0%        LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
     65   74.7%          LazyCompile: *CatchOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/catchError.js:29:45
     65  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
     22   25.3%          LazyCompile: *MergeMapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:55:51
     18   81.8%            LazyCompile: *stream$.subscribe.type /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:55:62
      4   18.2%            LazyCompile: *Subject.next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subject.js:51:39
     74   18.6%      LazyCompile: *MergeMapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:36:48
     74  100.0%        LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
     74  100.0%          LazyCompile: *CatchOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/catchError.js:29:45
     74  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
     24    6.0%      LazyCompile: *MapToOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mapTo.js:25:45
     24  100.0%        LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
     24  100.0%          LazyCompile: *MapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:31:43
     24  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
    356    2.3%    LazyCompile: *MergeMapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:55:51
    130   36.5%      LazyCompile: *resolve /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:72:21
    128   98.5%        LazyCompile: *handle /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/server/http.server.listener.js:17:20
    128  100.0%          LazyCompile: *parserOnIncoming node:_http_server:860:26
    128  100.0%            LazyCompile: *parserOnHeadersComplete node:_http_common:78:33
      2    1.5%        LazyCompile: ~handle /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/server/http.server.listener.js:17:20
      2  100.0%          LazyCompile: *parserOnIncoming node:_http_server:860:26
      2  100.0%            LazyCompile: *parserOnHeadersComplete node:_http_common:78:33
     81   22.8%      LazyCompile: *stream$.subscribe.type /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:55:62
     81  100.0%        LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
     81  100.0%          LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
     81  100.0%            LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
     72   20.2%      LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
     68   94.4%        LazyCompile: *MergeMapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:36:48
     68  100.0%          LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
     68  100.0%            LazyCompile: *CatchOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/catchError.js:29:45
      4    5.6%        LazyCompile: ~MergeMapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:36:48
      4  100.0%          LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
      2   50.0%            LazyCompile: ~CatchOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/catchError.js:29:45
      2   50.0%            LazyCompile: *CatchOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/catchError.js:29:45
     69   19.4%      LazyCompile: *SimpleInnerSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:26:54
     69  100.0%        LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
     69  100.0%          LazyCompile: *SimpleInnerSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:26:54
     69  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
    313    2.0%    LazyCompile: *writeHead node:_http_server:277:19
    300   95.8%      LazyCompile: *<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:32:60
    300  100.0%        LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
    300  100.0%          LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
    300  100.0%            LazyCompile: *MapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:46:46
     10    3.2%      LazyCompile: *<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/response/http.responseHandler.js:15:53
     10  100.0%        LazyCompile: ~<anonymous> /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:32:60
     10  100.0%          LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
     10  100.0%            LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
    310    2.0%    LazyCompile: *parserOnHeadersComplete node:_http_common:78:33
    292    1.9%    LazyCompile: *Subscriber /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:24:24
    276   94.5%      LazyCompile: *MergeMapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:55:51
    137   49.6%        LazyCompile: *resolve /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:72:21
    136   99.3%          LazyCompile: *handle /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/server/http.server.listener.js:17:20
    136  100.0%            LazyCompile: *parserOnIncoming node:_http_server:860:26
     49   17.8%        LazyCompile: *stream$.subscribe.type /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/@marblejs+core@3.4.9_fp-ts@2.10.2+rxjs@6.6.7/node_modules/@marblejs/core/dist/http/router/http.router.resolver.v2.js:55:62
     49  100.0%          LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
     49  100.0%            LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
     47   17.0%        LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
     44   93.6%          LazyCompile: *MergeMapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:36:48
     44  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
      3    6.4%          LazyCompile: ~MergeMapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:36:48
      3  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
     40   14.5%        LazyCompile: *SimpleInnerSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:26:54
     40  100.0%          LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
     40  100.0%            LazyCompile: *SimpleInnerSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:26:54
      6    2.1%      LazyCompile: ~SimpleOuterSubscriber /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:65:35
      3   50.0%        LazyCompile: ~MergeMapSubscriber /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:44:32
      3  100.0%          LazyCompile: ~MergeMapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:36:48
      3  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
      3   50.0%        LazyCompile: ~CatchSubscriber /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/catchError.js:36:29
      3  100.0%          LazyCompile: ~CatchOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/catchError.js:29:45
      3  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
      5    1.7%      LazyCompile: ~MapToSubscriber /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mapTo.js:32:29
      5  100.0%        LazyCompile: ~MapToOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mapTo.js:25:45
      5  100.0%          LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
      4   80.0%            LazyCompile: *MapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:31:43
      1   20.0%            LazyCompile: ~MapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:31:43
      3    1.0%      LazyCompile: ~MapSubscriber /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:39:27
      3  100.0%        LazyCompile: ~MapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:31:43
      3  100.0%          LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
      1   33.3%            LazyCompile: ~CatchOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/catchError.js:29:45
      1   33.3%            LazyCompile: *MergeMapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:55:51
      1   33.3%            LazyCompile: *MergeMapSubscriber._innerSub /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:76:55
    262    1.7%    LazyCompile: *parserOnIncoming node:_http_server:860:26
    262  100.0%      LazyCompile: *parserOnHeadersComplete node:_http_common:78:33
    252    1.6%    LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
    226   89.7%      LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
    163   72.1%        LazyCompile: *MapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:46:46
    163  100.0%          LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
    163  100.0%            LazyCompile: *MapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:31:43
     47   20.8%        LazyCompile: *SimpleInnerSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:26:54
     44   93.6%          LazyCompile: *MapToSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mapTo.js:37:48
     44  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
      2    4.3%          LazyCompile: *MapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:46:46
      2  100.0%            LazyCompile: *Subscriber.next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:64:42
      1    2.1%          LazyCompile: *Subscriber.next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:64:42
      1  100.0%            LazyCompile: ~MapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:46:46
     11    4.9%        LazyCompile: *Subscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:88:43
     11  100.0%          LazyCompile: *SimpleInnerSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:26:54
     11  100.0%            LazyCompile: *MapToSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mapTo.js:37:48
      5    2.2%        LazyCompile: *Subscriber.next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:64:42
      5  100.0%          LazyCompile: ~MergeMapSubscriber.notifyNext /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:92:56
      5  100.0%            LazyCompile: ~SimpleInnerSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:26:54
     20    7.9%      LazyCompile: *SimpleInnerSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/innerSubscribe.js:26:54
     11   55.0%        LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
     11  100.0%          LazyCompile: *MergeMapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:55:51
     11  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
      8   40.0%        LazyCompile: *MapToSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mapTo.js:37:48
      8  100.0%          LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
      8  100.0%            LazyCompile: *MapToOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mapTo.js:25:45
      1    5.0%        LazyCompile: *Subscriber.next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Subscriber.js:64:42
      1  100.0%          LazyCompile: ~MapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:46:46
      1  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
      6    2.4%      LazyCompile: *MapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:46:46
      6  100.0%        LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
      6  100.0%          LazyCompile: *MapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:31:43
      6  100.0%            LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
    215    1.4%    LazyCompile: *MapOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/map.js:31:43
    215  100.0%      LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
    128   59.5%        LazyCompile: *CatchOperator.call /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/catchError.js:29:45
    128  100.0%          LazyCompile: *Observable.subscribe /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/Observable.js:21:47
    128  100.0%            LazyCompile: *MergeMapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:55:51
     87   40.5%        LazyCompile: *MergeMapSubscriber._next /home/knrd/projects/tfb/frameworks/TypeScript/marble/node_modules/.pnpm/rxjs@6.6.7/node_modules/rxjs/internal/operators/mergeMap.js:55:51
